track_index,dj_play_count,color,artwork,bpm,year,title,tag,artist,rating,album,time,date_added,key,genre
797,1,,,115.05,2015,Ocean Drive (Original Mix),Funk / House / Top 40/Pop / House Real / White,Duke Dumont,***  ,,3:26,3/15/2016,Abm,Dance
798,5,,,119,2015,Cake By the Ocean,Disco / Funk / Dance / Top 40/Pop / White,DNCE,*****,Cake By the Ocean - Single,3:38,3/15/2016,Em,Pop
799,2,,,112,2015,Adventure Of A Lifetime,Funk / Top 40/Pop / Alternative/Indie / White,Coldplay,**** ,A Head Full Of Dreams,4:23,3/15/2016,Am,Pop
800,0,,,90,2015,Hymn For The Weekend,Top 40/Pop / Alternative/Indie / White,Coldplay,***  ,A Head Full of Dreams (2015) Deluxe Edition,4:19,3/15/2016,Cm,Pop Rock
801,0,,,91,2015,One Call Away,Top 40/Pop,Charlie Puth,**   ,Nine Track Mind,3:12,3/15/2016,Db,Pop
802,0,,,97,2015,Dessert,Future Beats / Hip Hop / Top 40/Pop / Alternative/Indie / Urban,Dawin,**** ,,3:31,3/14/2016,Ebm,Electronic
803,4,,,100,2016,All Night Long,Moombah / Top 40/Pop / Alternative/Indie / White,Rochelle,**** ,Prime Music February 2016,3:09,3/8/2016,,Prime Music
804,0,,,99,2016,Goud,Top 40/Pop,Lil' Kleine,     ,WOP,2:55,3/8/2016,,Hiphop
805,0,,,100.06,2016,Zeg Dat Niet Ft. Ronnie Flex (Jack Shirak Remix),Top 40/Pop / White,Lil' Kleine,     ,WOP,3:28,3/8/2016,,Hiphop
806,2,,,120,2016,"1,2,3 Ft. Ronnie Flex",Top 40/Pop / White,Lil' Kleine,     ,WOP,2:26,3/8/2016,,Hiphop
807,0,,,120,2016,[SKIT] Drank & Drugs in de Tweede Kamer,Top 40/Pop,Lil' Kleine,     ,WOP,0:47,3/8/2016,,Hiphop
808,0,,,121,2016,Zonder Reden Ft. Ronnie Flex,Top 40/Pop,Lil' Kleine,     ,WOP,2:56,3/8/2016,,Hiphop
809,0,,,100,2016,Niet Omdat Het Moet Ft. Ronnie Flex,Top 40/Pop / White,Lil' Kleine,     ,WOP,2:39,3/8/2016,,Hiphop
810,0,,,117,2016,Zoveel,Top 40/Pop,Lil' Kleine,     ,WOP,4:35,3/8/2016,,Hiphop
811,0,,,105,2016,Stripclub Ft. Ronnie Flex,Top 40/Pop,Lil' Kleine,     ,WOP,4:00,3/8/2016,,Hiphop
812,0,,,124,2016,Bel Me Op Ft. Ronnie Flex,Top 40/Pop / White,Lil' Kleine,     ,WOP,3:17,3/8/2016,,Hiphop
813,0,,,110,2016,Bericht Ft. Frenna,Top 40/Pop,Lil' Kleine,     ,WOP,2:15,3/8/2016,,Hiphop
814,0,,,120,2016,Mist & Regen Ft. Ronnie Flex,Top 40/Pop,Lil' Kleine,     ,WOP,3:13,3/8/2016,,Hiphop
815,9,,,107,2016,Make My Love Go (Feat. Sean Paul),Moombah / Top 40/Pop / Alternative/Indie,Jay Sean,**** ,,3:31,3/7/2016,,R&B
816,3,,,120.3,0,Drank en Pimps,Hip Hop / R&B / House / Top 40/Pop / Troll,AQMED,*****,,5:12,3/2/2016,Bb,
817,9,,,92,2016,Work,Hip Hop / R&B / Top 40/Pop,Rihanna feat. Drake,**** ,ANTI,3:39,3/1/2016,F#m,Pop
818,4,,,100,2015,Roses (feat. ROZES),Future Beats / Hip Hop / Dance / Top 40/Pop / Alternative/Indie / White,The Chainsmokers,**** ,Roses (feat. ROZES) - Single,3:46,2/29/2016,E m,Future Bass
819,7,,,108,2015,Bang My Head (Extended),Moombah / Reggaeton / Top 40/Pop / Alternative/Indie,David Guetta Feat. Sia & Fetty Wap,*****,Bang My Head (Remixes EP),4:44,2/29/2016,,Progressive House
820,2,,,92,2015,Magnets (feat. Lorde),Future Beats / Dance / Top 40/Pop / Alternative/Indie / White,Disclosure,**** ,Magnets (feat. Lorde) - Single,3:19,1/19/2016,Bbm,Electronic
821,3,,,125,2015,What Do You Mean?,House / Top 40/Pop / Chill/Tropical (House) / White,Justin Bieber,*****,Purpose (Deluxe Edition),3:27,12/15/2015,Bbm,Pop
822,14,,,173,2015,Rio,Drum And Bass / Top 40/Pop / White / Playlisted,Netsky,*****,Rio - Single,3:49,8/18/2015,,Electronica
823,5,,,122,0,House Every Weekend (Original Mix),Dance / House / Top 40/Pop / House Real / White / Playlisted,David Zowie,*****,,4:02,8/18/2015,,
824,2,,,122,2015,How Deep Is Your Love,House / Top 40/Pop / Deep / White / Playlisted,Calvin Harris & Disciples,     ,How Deep Is Your Love,5:54,8/18/2015,,Deep House
825,3,,,130,2,I Want You to Know,Dance / EDM Main / Top 40/Pop / Progressive / Urban / White / Playlisted,Zedd feat. Selena Gomez,**** ,I Want You to Know - Single,3:58,3/3/2015,,Dance
826,9,,,124,2014,Sleepless (Club Edit),House / Top 40/Pop / Deep / White / Playlisted,Cazzette Feat. The High,*****,Sleepless,4:43,8/30/2014,,Progressive House
827,10,,,104,2016,One Dance (feat. Wizkid & Kyla),Hip Hop / Reggaeton / R&B / Top 40/Pop,Drake,**** ,One Dance (feat. Wizkid & Kyla) - Single,2:54,4/18/2016,,Hip-Hop/Rap
828,3,,,102,2015,I Took A Pill In Ibiza (Seeb Remix),Top 40/Pop / White,Mike Posner,**** ,The Truth,3:18,3/8/2016,Gm,Club-House
829,5,,,126,0,Freak (Extended 'Vocal' Mix),House / Top 40/Pop / Future / White,R3hab & Quintino ,**** ,,3:54,3/26/2016,D,
830,0,,,110.95,2015,Get Ugly,Hip Hop / Dance / Top 40/Pop / Urban,Jason Derulo,**** ,Everything Is 4,3:20,3/15/2016,Dm,Pop
831,4,,,95,2015,All My Friends (feat. Tinashe & Chance The Rapper),Hip Hop / Top 40/Pop / Alternative/Indie / White,Snakehips,**** ,All My Friends (feat. Tinashe & Chance The Rapper) - Single,3:49,4/19/2016,,Electronica
832,3,,,95,2015,Bonbon,Top 40/Pop,Era Istrefi,**** ,Bonbon - Single,2:47,4/22/2016,,R&B/Soul
833,4,,,125,2016,Someone Who Needs Me (Extended Mix),Dance / Top 40/Pop / White,Bob Sinclar,*****,Someone Who Needs Me ,4:11,6/14/2016,Ab,House
834,1,,,124,2016,This Is What You Came For (feat. Rihanna),Dance / Top 40/Pop / White,Calvin Harris,***  ,This Is What You Came For (feat. Rihanna) - Single,3:41,6/14/2016,C,Dance
835,6,,,145.14,2016,Panda (Intro Dirty),Hip Hop / Top 40/Pop,Desiigner,*****,,3:59,6/14/2016,Ebm,Hip-Hop/Rap
836,4,,,118,2016,Too Good,Reggaeton / R&B / Top 40/Pop / Urban,Drake,**** ,Views,4:20,6/14/2016,Em,
837,3,,,122,2016,This Girl (Kungs Vs. Cookin' On 3 Burners),Dance / House / Top 40/Pop / Chill/Tropical (House) / Deep / White,Kungs,**** ,This Girl (Kungs Vs. Cookin' On 3 Burners),3:15,6/14/2016,Cm,Electronic
838,2,,,100,2016,Ego (Radio Edit),Dance / Top 40/Pop / Urban / White,Willy William,***  ,Une seule vie,3:27,6/14/2016,Bbm,Dance
839,5,,,113,2016,Can't Stop The Feeling,Funk / Dance / Top 40/Pop / White,Justin Timberlake,**** ,,3:56,5/31/2016,C,Pop
840,4,,,110,2016,This One's For You (Official Song UEFA EURO 2016),Top 40/Pop,David Guetta Ft Zara Larsson,     ,This Ones For You,3:27,5/31/2016,Am,House
841,6,,,120.01,0,They Don't Know,House / Top 40/Pop / Alternative/Indie / Chill/Tropical (House) / Deep,Disciples,**** ,www.mypromosound.com,5:30,5/17/2016,Gm,mypromosound.com
842,1,,,158,2016,Messin' Around (feat. Enrique Iglesias),Reggaeton / Top 40/Pop,Pitbull,**** ,Messin' Around (feat. Enrique Iglesias) - Single,3:43,5/10/2016,D,Pop
843,2,,,105,2016,Once In A While,Dance / House / Top 40/Pop / Chill/Tropical (House) / White,Timeflies,**** ,,3:35,7/8/2016,Gm,Pop
844,7,,,110,2016,Escape From Love,Moombah / Top 40/Pop / Alternative/Indie / Chill/Tropical (House) / White,Sidney Samson & Eva Simons,**** ,Escape From Love,2:59,7/8/2016,Em,House
845,3,,,121,2016,Summer on You (feat. Wulf),Dance / House / Top 40/Pop / Chill/Tropical (House) / White,Sam Feldt x Lucas & Steve,**** ,Summer on You (feat. Wulf) – Single,2:40,7/8/2016,Bb,Dance
846,3,,,128,2016,Bailar (Original Mix),Dance / EDM Main / Top 40/Pop / Electro House / White,Deorro feat. Elvis Crespo,*****,Bailar (Original Mix),5:12,7/8/2016,A,Electro House
847,15,,,107.08,2002,Hot In Herre,Fout / Hip Hop / Top 40/Pop / Retro/Oud / Playlisted,Nelly,     ,Nellyville,3:48,3/24/2015,,Hip-Hop
848,0,,,120,2014,CoCo,Hip Hop / Top 40/Pop,O.T. Genasis,**** ,CoCo - Single,3:59,6/14/2016,Eb,Hip-Hop/Rap
849,1,,,98,0,Jayh - Claimen,Reggaeton / Top 40/Pop,,**** ,,2:28,5/10/2016,G,
850,2,,,120,2016,Ain't Your Mama,Reggaeton / Top 40/Pop / Urban,Jennifer Lopez,***  ,Ain't Your Mama - Single,3:38,5/10/2016,Abm,Pop
851,4,,,103,0,"Sean Paul, Matoma, KStewart - Paradise (Original Mix)",Moombah / Reggaeton / Top 40/Pop / Alternative/Indie,,**** ,,3:04,5/10/2016,Abm,
852,2,,,107,2016,24K Magic,Disco / Funk / Dance / Top 40/Pop / White,Bruno Mars,*****,,3:46,10/15/2016,Fm,
853,1,,,145,2016,"Showtek, Major Lazer - Believer (Original Mix) [sickworldmusic]",Top 40/Pop,,*****,,3:43,10/25/2016,Abm,
854,1,,,141,2016,Ain't My Fault,Trap / Top 40/Pop / Urban,Zara Larsson,**** ,,3:44,10/25/2016,Bm,Pop/R&B
855,2,,,102,2016,Cool Girl (CDQ),Top 40/Pop,Tove Lo,*****,,3:19,10/25/2016,Am,
856,2,,,93,2016,Starboy (feat. Daft Punk),Top 40/Pop,The Weeknd,***  ,Starboy,3:50,10/25/2016,Am,R&B/Soul
857,1,,,134,2016,In The Name Of Love (CDQ),Top 40/Pop,Martin Garrix & Bebe Rexha,*****,,3:18,10/25/2016,G,
858,1,,,84.51,2016,"Sucker For Pain (with Logic, Ty Dolla $ign & X Ambassadors)",Top 40/Pop,"Lil Wayne, Wiz Khalifa & Imagine Dragons",***  ,Suicide Squad: The Album,4:04,10/25/2016,E,Hip-Hop/Rap
859,2,,,100,0,Starving ,Top 40/Pop,Hailee Steinfeld & Grey feat. Zedd,**** ,,3:01,10/25/2016,B,
860,1,,,150.04,0,Rag'n'Bone Man - Human (www.MusicDjsMp3.Com),Top 40/Pop,,     ,,3:19,10/25/2016,,
861,1,,,96,2016,The Greatest ft. Kendrick Lamar,Top 40/Pop,Sia,     ,,3:30,10/15/2016,Gm,
862,0,,,122,0,8 - Bob Marley feat. LVNDSCAPE & Bolier - Is This Love,Top 40/Pop,,     ,,3:20,11/22/2016,F#m,
863,0,,,100,0,15 - Maroon 5 - Don't Wanna Know ft. Kendrick Lamar,Top 40/Pop,,     ,,3:33,11/22/2016,G,
864,1,,,108.88,0,10 - M.O - Who Do You Think Of,Top 40/Pop,,     ,,3:45,11/22/2016,F#m,
865,0,,,106,0,5 - Fetty Wap - The Mack ft Nevada & Mark Morrison,Top 40/Pop,,     ,,2:42,11/22/2016,C,
866,2,,,102.03,0,Rockabye ft. Sean Paul & Anne-Marie,Top 40/Pop,Clean Bandit,*****,,4:13,11/22/2016,Am,
867,0,,,134,0,4 - Martin Garrix & Bebe Rexha - In The Name Of Love,Top 40/Pop,,     ,,3:18,11/22/2016,Bm,
868,1,,,159,0,06 - Ariana Grande - Side To Side ft. Nicki Minaj,Top 40/Pop,,     ,,3:58,11/22/2016,,
869,0,,,146,2016,Black Beatles,Hip Hop / Top 40/Pop,Rae Sremmurd,***  ,SremmLife 2,4:51,12/13/2016,Em,Hip-Hop/Rap
870,3,,,100,2016,Don't Wanna Know (Feat. Kendrick Lamar),Moombah / Reggaeton / Top 40/Pop / Alternative/Indie,Maroon 5,*****,,3:34,12/13/2016,G,Pop
871,5,,,102,2016,No Lie (feat. Dua Lipa) |www.djluisguedez.com|,Moombah / Reggaeton / Top 40/Pop / Alternative/Indie,Sean Paul,*****,www.djluisguedez.com,3:41,12/20/2016,Am,Reggae
872,0,,,122,0,Thinking About You (feat. Jay Sean),House / Top 40/Pop / Future,Hardwell,***  ,,3:11,12/20/2016,F#m,
873,0,,,110.5,2011,Grenade,Top 40/Pop,Bruno Mars,**   ,Hitzone 57 (Cd2),3:41,1/10/2017,Dm,Top40
874,0,,,148.01,2011,Animal,Dance / Top 40/Pop,Neon Trees,**** ,Hitzone 57 (Cd2),3:06,1/10/2017,F,Top40
875,0,,,115,2016,Jungle,Fout / Dance / Top 40/Pop / Nederlands / White,Broederliefde,     ,Hard Work Pays Off 2,3:40,8/26/2016,Ab,General Hip-Hop/Rap
876,2,,,105,2017,Are You Sure?,Top 40/Pop,Kris Kross Amsterdam & Conor Maynard Ft. Ty Dolla $Ign,     ,Nederlandse TOP 40 2017 * WEEK 02 *,3:14,1/24/2017,E,Top 40
877,0,,,134,2017,Fake Love,Top 40/Pop,Drake,     ,Nederlandse TOP 40 2017 * WEEK 02 *,3:27,1/24/2017,Am,Top 40
878,3,,,96,2017,Shape Of You,Top 40/Pop,Ed Sheeran,     ,Nederlandse TOP 40 2017 * WEEK 02 *,3:55,1/24/2017,F#m,Top 40
879,0,,,126,2017,When You Love Someone,Top 40/Pop,James TW,     ,Nederlandse TOP 40 2017 * WEEK 02 *,3:46,1/24/2017,G,Top 40
880,0,,,153.06,2016,Careless Whisper,Top 40/Pop,George Michael,     ,Nederlandse TOP 40 2016 * WEEK 53 *,5:01,1/24/2017,Dm,Top 40
881,1,,,122,2016,I Would Like,Top 40/Pop,Zara Larsson,     ,Nederlandse TOP 40 2016 * WEEK 53 *,3:46,1/24/2017,,Top 40
882,0,,,135,2017,Castle On The Hill,Top 40/Pop,Ed Sheeran,     ,Nederlandse TOP 40 2017 * WEEK 03 *,4:20,1/24/2017,D,Top 40
883,4,,,102,2017,Chantaje (feat. Maluma),Top 40/Pop,Shakira,**** ,Nederlandse TOP 40 2017 * WEEK 03 *,3:15,1/24/2017,Abm,Top 40
884,0,,,107,2017,I Need You (feat. Olaf Blackwood),Top 40/Pop,Armin van Buuren & Garibay,     ,Nederlandse TOP 40 2017 * WEEK 03 *,3:26,1/24/2017,B,Top 40
885,2,,,138,2017,Bad Things,Hip Hop / Top 40/Pop,Machine Gun Kelly & Camila Cabello,*****,Nederlandse TOP 40 2017 * WEEK 01 *,3:59,1/24/2017,D,Top 40
886,1,,,100,2017,Energie,Top 40/Pop,"Ronnie Flex ft. Frenna (prod. Boaz van de Beatz, Ronnie Flex & Afro Bros)",     ,Nederlandse TOP 40 2017 * WEEK 01 *,2:46,1/24/2017,Dbm,Nederlandstalig
887,0,,,105,2017,Het Is Een Feit (Prod. Darr3n & Y3ray),Fout / Top 40/Pop,Broederliefde (Emms),     ,Nederlandse TOP 40 2017 * WEEK 01 *,2:16,1/24/2017,Abm,Nederlandstalig
888,0,,,74,2003,Nu Flow,Top 40/Pop,Big Brovaz,     ,Top 40 2003,3:18,1/24/2017,Am,Top40
889,0,,,96.88,2003,Ok,Top 40/Pop,Big Brovaz,     ,Top 40 2003,3:16,1/24/2017,Dbm,Top40
890,0,,,124,2017,On My Way (feat. Bright Sparks),Top 40/Pop,Tiësto,     ,Nederlandse TOP 40 2017 * WEEK 04 *,3:03,2/7/2017,,Top 40
891,4,,,99.99,2017,Paris,Top 40/Pop,The Chainsmokers,     ,Nederlandse TOP 40 2017 * WEEK 04 *,3:41,2/7/2017,,Top 40
892,2,,,124,2017,You Dont Know Me (feat. Raye),Top 40/Pop,Jax Jones,**** ,Nederlandse TOP 40 2017 * WEEK 04 *,3:33,2/7/2017,,Top 40
893,1,,,91,2017,Never Give Up,Top 40/Pop,Sia,     ,Nederlandse TOP 40 2017 * WEEK 05 *,3:38,2/7/2017,,Top 40
894,0,,,107,2017,Now And Later,Top 40/Pop,Sage The Gemini,     ,Nederlandse TOP 40 2017 * WEEK 05 *,3:10,2/7/2017,,Top 40
895,3,,,138,2017,Scared to Be Lonely,Top 40/Pop,Martin Garrix & Dua Lipa,     ,Nederlandse TOP 40 2017 * WEEK 05 *,3:40,2/7/2017,,Top 40
896,0,,,126,2017,Naturally,Top 40/Pop,Rondé,     ,Nederlandse TOP 40 2017 * WEEK 06 *,3:48,2/15/2017,Db,Top 40
897,0,,,85.39,2017,Skin,Top 40/Pop,Rag'n'Bone Man,     ,Nederlandse TOP 40 2017 * WEEK 06 *,4:00,2/15/2017,Dm,Top 40
898,1,,,80,2016,Love & War (feat. Yade Lauren),Top 40/Pop,Yellow Claw,     ,Nederlandse TOP 40 2016 * WEEK 50 *,3:00,2/15/2017,Fm,Top 40
899,1,,,102,2016,No Lie (feat. Dua Lipa),Top 40/Pop,Sean Paul,     ,Nederlandse TOP 40 2016 * WEEK 50 *,3:40,2/15/2017,Am,Top 40
900,0,,,97,2016,Scars To Your Beautiful,Top 40/Pop,Alessia Cara,     ,Nederlandse TOP 40 2016 * WEEK 50 *,3:50,2/15/2017,Am,Top 40
901,3,,,105,2016,Call On Me (Ryan Riback Remix),Top 40/Pop,Starley,*****,Nederlandse TOP 40 2016 * WEEK 51 *,3:16,2/15/2017,Dm,Top 40
902,0,,,122,2016,Shed a Light (feat. Cheat Codes),Top 40/Pop,Robin Schulz & David Guetta,     ,Nederlandse TOP 40 2016 * WEEK 51 *,3:11,2/15/2017,Ab,Top 40
903,1,,,103,2016,Ik Huil Alleen Bij Jou,Top 40/Pop,Ali B ft. Diggy Dex,     ,Nederlandse TOP 40 2016 * WEEK 14 *,3:16,2/15/2017,F,Nederlandstalig
904,1,,,120,2016,Ik Kom Bij Je,Top 40/Pop,Jonna Fraser ft. Frenna,     ,Nederlandse TOP 40 2016 * WEEK 46 *,3:45,2/15/2017,F#,Nederlandstalig
905,1,,,125,2016,Ik Was Al Binnen ft. Frenna (prod. Jimmy Huru),Fout / Top 40/Pop,Broederliefde,     ,Nederlandse TOP 40 2016 * WEEK 21 *,3:38,2/15/2017,Dbm,Nederlandstalig
906,0,,,140,2016,One Night Stand ft. Sevn Alias,Fout / Top 40/Pop,B-Brave,     ,Nederlandse TOP 40 2016 * WEEK 23 *,3:19,2/15/2017,Cm,Top 40
907,1,,,94,2016,Alaka,Fout / Top 40/Pop,Broederliefde Feat. Kalibwoy Feat. SBMG,     ,Nederlandse TOP 40 2016 * WEEK 06 *,4:36,2/15/2017,Ebm,Nederlandstalig
908,1,,,105,2016,Gass,Fout / Top 40/Pop,"Sevn Alias ft. Jason Futuristic, BKO & Jairzinho",*****,Nederlandse TOP 40 2016 * WEEK 33 *,3:00,2/15/2017,Am,Top 40
909,1,,,122.71,2017,Hear Me Now,Top 40/Pop,Alok & Bruno Martini ft. Zeeba,**   ,Nederlandse TOP 40 2017 * WEEK 07 *,3:10,2/28/2017,Ebm,Top 40
910,3,,,108,2017,Run Up (feat. Partynextdoor & Nicki Minaj),Top 40/Pop,Major Lazer,     ,Nederlandse TOP 40 2017 * WEEK 07 *,3:23,2/28/2017,E,Top 40
911,2,,,96,2017,September Song,Top 40/Pop,JP Cooper,     ,Nederlandse TOP 40 2017 * WEEK 07 *,3:33,2/28/2017,Eb,Top 40
912,1,,,95,2017,Chained To The Rhythm,Top 40/Pop,Katy Perry,     ,Nederlandse TOP 40 2017 * WEEK 08 *,3:54,2/28/2017,C,Top 40
913,1,,,105,2017,Glimp Van De Duivel ft. Nielson,Moombah / Reggaeton / Top 40/Pop,Ali B,     ,Nederlandse TOP 40 2017 * WEEK 08 *,3:21,2/28/2017,Bb,Nederlandstalig
914,1,,,100,2017,It Ain't Me,Top 40/Pop,Kygo & Selena Gomez,     ,Nederlandse TOP 40 2017 * WEEK 08 *,3:40,2/28/2017,C,Top 40
915,1,,,123.03,2017,Tempo,Fout / Reggaeton / Top 40/Pop,"Jairzinho ft. Sevn Alias, BKO & Boef ",     ,Nederlandse TOP 40 2017 * WEEK 08 *,2:46,2/28/2017,Am,Nederlandstalig
916,2,,,99,2017,Tuesday,Top 40/Pop,Burak Yeter ft. Danelle Sandoval,     ,Nederlandse TOP 40 2017 * WEEK 08 *,3:10,2/28/2017,Am,Top 40
917,3,,,105,2017,Are You Sure (Original Mix),Top 40/Pop,"Kris Kross Amsterdam, Conor Maynard, Ty Dolla $ign - Are You Sure (Original Mix) DANCEDJ.CLUB",*****,DANCEDJ.CLUB,3:14,2/28/2017,Abm,DANCEDJ.CLUB
918,0,,,103,2017,Something Just Like This,Top 40/Pop,The Chainsmokers & Coldplay,     ,Nederlandse TOP 40 2017 * WEEK 09 *,4:07,3/7/2017,,Top 40
919,0,,,100,2017,Cold (feat. Future),Top 40/Pop,Maroon 5,     ,Nederlandse TOP 40 2017 * WEEK 09 *,3:49,3/7/2017,,Top 40
920,0,,,114,2017,Issues,Top 40/Pop,Julia Michaels,     ,Nederlandse TOP 40 2017 * WEEK 09 *,2:56,3/7/2017,,Top 40
921,3,,,100,2017,Cold (feat. Future),,Maroon 5,**** ,Nederlandse TOP 40 2017 * WEEK 09 *,3:49,3/21/2017,,Top 40
922,1,,,114,2017,Issues,,Julia Michaels,     ,Nederlandse TOP 40 2017 * WEEK 09 *,2:56,3/21/2017,,Top 40
923,3,,,103,2017,Something Just Like This,,The Chainsmokers & Coldplay,     ,Nederlandse TOP 40 2017 * WEEK 09 *,4:07,3/21/2017,,Top 40
924,1,,,129,2017,Green Light,Top 40/Pop,Lorde,     ,Nederlandse TOP 40 2017 * WEEK 11 *,3:54,3/21/2017,,Top 40
925,1,,,115,2017,I Love You (feat. Kid Ink),Future Beats / Top 40/Pop / Alternative/Indie,Axwell ? Ingrosso,     ,Nederlandse TOP 40 2017 * WEEK 11 *,3:11,3/21/2017,,Top 40
926,2,,,102,2017,Stay,Top 40/Pop,Zedd,     ,Nederlandse TOP 40 2017 * WEEK 11 *,3:30,3/21/2017,,Top 40
927,0,,,125.02,2017,Believer,,Imagine Dragons,     ,Nederlandse TOP 40 2017 * WEEK 12 *,3:23,3/28/2017,,Top 40
928,0,,,127,2017,Habiba,,Boef,     ,Nederlandse TOP 40 2017 * WEEK 12 *,3:36,3/28/2017,,Nederlandstalig
929,0,,,97,2017,Salam,,Boef,     ,Nederlandse TOP 40 2017 * WEEK 12 *,3:22,3/28/2017,,Nederlandstalig
930,1,,,123.92,2016,Weak,,AJR,     ,Nederlandse TOP 40 2017 * WEEK 12 *,3:22,3/28/2017,,Top 40
931,0,,,149.99,2017,Bridges,Top 40/Pop,Kensington,     ,Nederlandse TOP 40 2017 * WEEK 15 *,3:33,4/18/2017,,Top 40
932,0,,,75,2017,Humble,Hip Hop / Top 40/Pop,Kendrick Lamar,**** ,Nederlandse TOP 40 2017 * WEEK 15 *,2:55,4/18/2017,,Top 40
933,0,,,98,2017,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Top 40/Pop,Jason Derulo,     ,Nederlandse TOP 40 2017 * WEEK 14 *,3:33,4/18/2017,,Top 40
934,0,,,90.99,2017,"Súbeme La Radio (feat. Descemer Bueno, Zion & Lennox)",Top 40/Pop,Enrique Iglesias,     ,Nederlandse TOP 40 2017 * WEEK 14 *,3:25,4/18/2017,,Top 40
935,0,,,134,2017,Thats What I Like ,Top 40/Pop,Bruno Mars,     ,Nederlandse TOP 40 2017 * WEEK 14 *,3:24,4/18/2017,,Top 40
936,0,,,106,2017,Ciao Adios,Top 40/Pop,Anne-Marie,     ,Nederlandse TOP 40 2017 * WEEK 15 *,3:19,4/18/2017,,Top 40
937,0,,,104,2017,Slide,Top 40/Pop,Calvin Harris,*****,H1Pr0-BeaTz,3:50,4/18/2017,H1Pr0-BeaTz,Dance
938,0,,,89,2017,Despacito (feat. Daddy Yankee),Top 40/Pop,Luis Fonsi,     ,Nederlandse TOP 40 2017 * WEEK 13 *,3:47,4/18/2017,,Top 40
939,0,,,112,2017,Passionfruit,Top 40/Pop,Drake,     ,Nederlandse TOP 40 2017 * WEEK 13 *,4:58,4/18/2017,,Top 40
940,0,,,155,2016,Kind Van De Duivel,Top 40/Pop,Dr Phunk & Paul Elstak & Jebro,     ,Phunked Up,3:16,4/18/2017,,Hardstyle
941,0,,,123,2017,Symphony (feat. Zara Larsson),Top 40/Pop,Clean Bandit,     ,Nederlandse TOP 40 2017 * WEEK 13 *,3:32,4/18/2017,,Top 40
942,2,,,100,0,Barcelona (Original Mix),,Ed Sheeran,     ,,3:11,3/29/2017,,
943,0,,,90,0,Jon Bellion Ft. Stormzy - All Time Low (Remix),Dance / Alternative/Indie,,     ,,3:39,4/18/2017,,
944,0,,,100,2017,Galway Girl,,Ed Sheeran,     ,Nederlandse TOP 40 2017 * WEEK 16 *,2:46,5/9/2017,,Top 40
945,0,,,75,2017,Mask Off,,Future,     ,Nederlandse TOP 40 2017 * WEEK 16 *,3:23,5/9/2017,,Top 40
946,0,,,120.01,2017,Sign of the Times,,Harry Styles,     ,Nederlandse TOP 40 2017 * WEEK 16 *,5:40,5/9/2017,,Top 40
947,0,,,119.8,2017,Alleen,,Lil Kleine,     ,Nederlandse TOP 40 2017 * WEEK 17 *,3:21,5/9/2017,,Nederlandstalig
948,0,,,115,2017,Solo Dance,,Martin Jensen,     ,Nederlandse TOP 40 2017 * WEEK 17 *,2:54,5/9/2017,,Top 40
949,0,,,122,2017,There's Nothing Holdin' Me Back,,Shawn Mendes,     ,Nederlandse TOP 40 2017 * WEEK 17 *,3:19,5/9/2017,,Top 40
950,0,,,87,2017,Try Again,,Chef'Special,     ,Nederlandse TOP 40 2017 * WEEK 17 *,4:00,5/9/2017,,Top 40
951,0,,,119,2017,Party,,Jonna Fraser ft. Ronnie Flex,     ,Nederlandse TOP 40 2017 * WEEK 18 *,3:25,5/9/2017,,Nederlandstalig
952,0,,,118,2017,Up Till Dawn (On The Move),,Lucas & Steve,     ,Nederlandse TOP 40 2017 * WEEK 18 *,3:06,5/9/2017,,Top 40
953,0,,,98,2017,Unforgettable (feat. Swae Lee),Hip Hop / Reggaeton,French Montana,**** ,Unforgettable (feat. Swae Lee) - Single,3:53,5/9/2017,,Hip-Hop/Rap
954,0,,,90,2017,First Time,Alternative/Indie,Kygo & Ellie Goulding,***  ,,3:13,5/9/2017,,
955,0,,,134,2017,Thats What I Like (Remix) (CDQ),,Bruno Mars Ft. Ludacris & Gucci Mane,*****,,3:54,5/9/2017,,
956,0,,,80,2017,Location (Remix) [feat. Lil Wayne & Kehlani],,Khalid,     ,Location (Remix) [feat. Lil Wayne & Kehlani] - Single,4:38,5/9/2017,,R&B/Soul
957,0,,,100,2017,The Cure (CDQ),,Lady Gaga,*****,,3:31,5/9/2017,,
958,0,,,113,2017,No Promises (CDQ),,Cheat Codes Ft. Demi Lovato,*****,,3:43,5/9/2017,,
959,0,,,84,2017,Good Life,,G-Eazy & Kehlani,     ,The Fate of the Furious: The Album,3:45,5/9/2017,,Hip-Hop/Rap
